p0,x1,y2,w3,t4,p5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,u22,1
e0,x1,y2,y3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
e0,x1,y2,n3,t4,l5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,y21,p22,6
e0,b1,y2,y3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,x1,f2,y3,t4,l5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,s1,f2,g3,f4,n5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,v21,u22,4
p0,x1,y2,n3,t4,p5,f6,c7,n8,w9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,u22,1
e0,x1,f2,y3,t4,a5,f6,w7,n8,p9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,b1,s2,y3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,b1,y2,y3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,x1,y2,y3,t4,l5,f6,c7,b8,n9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,p22,6
e0,x1,f2,n3,f4,n5,f6,c7,n8,g9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,y21,u22,4
p0,x1,y2,w3,t4,p5,f6,c7,n8,p9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,g22,1
e0,x1,s2,y3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,x1,y2,w3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,x1,y2,y3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,x1,s2,w3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
e0,x1,y2,y3,t4,l5,f6,c7,b8,n9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,s21,p22,6
e0,f1,y2,y3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,s21,p22,6
e0,x1,y2,n3,t4,a5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,s21,g22,6
e0,x1,s2,w3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,b1,s2,w3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
p0,x1,y2,n3,t4,p5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,1
p0,x1,s2,w3,t4,p5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,v21,u22,1
e0,b1,y2,y3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,f1,f2,g3,f4,n5,f6,w7,b8,n9,t10,e11,s12,s13,w14,w15,p16,w17,o18,e19,n20,a21,g22,3
e0,b1,s2,w3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,x1,s2,y3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,x1,y2,n3,t4,a5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,p22,6
e0,s1,f2,g3,f4,n5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,4
e0,b1,y2,y3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,b1,s2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,b1,y2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
e0,b1,y2,w3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,f1,s2,n3,f4,n5,f6,w7,b8,k9,t10,e11,s12,s13,w14,w15,p16,w17,o18,e19,k20,a21,g22,3
e0,x1,s2,w3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,f1,y2,y3,t4,a5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,s21,g22,6
e0,x1,y2,y3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,x1,f2,g3,f4,n5,f6,c7,n8,p9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,4
e0,f1,f2,y3,t4,l5,f6,w7,n8,p9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,b1,y2,w3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,f1,f2,y3,t4,l5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,x1,y2,n3,t4,a5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,s21,p22,6
e0,b1,s2,y3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,f1,s2,y3,t4,l5,f6,w7,n8,p9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,x1,s2,w3,t4,l5,f6,w7,n8,n9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,u20,v21,d22,5
e0,f1,y2,n3,t4,l5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,y21,p22,6
p0,x1,y2,n3,t4,p5,f6,c7,n8,w9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,1
e0,f1,y2,n3,t4,a5,f6,c7,b8,n9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,y21,g22,6
e0,x1,s2,n3,f4,n5,f6,w7,b8,k9,t10,e11,f12,s13,w14,w15,p16,w17,o18,e19,n20,s21,g22,3
p0,x1,y2,w3,t4,p5,f6,c7,n8,w9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,1
e0,f1,f2,g3,f4,n5,f6,c7,n8,n9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
e0,x1,f2,g3,f4,n5,f6,w7,b8,n9,t10,e11,s12,s13,w14,w15,p16,w17,o18,e19,n20,s21,g22,3
e0,x1,y2,y3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,s21,g22,6
e0,x1,s2,n3,f4,n5,f6,w7,b8,k9,t10,e11,s12,s13,w14,w15,p16,w17,o18,e19,k20,s21,g22,3
e0,b1,s2,w3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,x1,s2,w3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,f1,y2,n3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,g22,6
e0,s1,f2,n3,f4,n5,f6,c7,n8,n9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,4
e0,x1,f2,n3,f4,n5,f6,c7,n8,n9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
e0,b1,s2,w3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,x1,y2,y3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,x1,y2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,x1,s2,n3,f4,n5,f6,w7,b8,n9,t10,e11,s12,s13,w14,w15,p16,w17,o18,e19,n20,a21,g22,3
e0,x1,s2,w3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,f1,y2,n3,t4,l5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,s21,g22,6
e0,x1,s2,y3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,b1,s2,w3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,x1,y2,w3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,x1,f2,n3,f4,n5,f6,w7,b8,p9,t10,e11,f12,s13,w14,w15,p16,w17,o18,e19,k20,s21,g22,3
e0,b1,s2,y3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,f1,y2,y3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,s21,g22,6
e0,x1,y2,y3,t4,a5,f6,c7,b8,n9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,p22,6
e0,b1,y2,w3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,x1,y2,y3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,x1,y2,y3,t4,a5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,y21,g22,6
e0,b1,y2,w3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,b1,y2,w3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,x1,s2,y3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,x1,s2,y3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,s1,f2,g3,f4,n5,f6,c7,n8,g9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,y21,u22,4
e0,x1,f2,w3,t4,a5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,u20,v21,d22,5
e0,x1,s2,y3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
p0,x1,y2,w3,t4,p5,f6,c7,n8,n9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,1
e0,x1,y2,y3,t4,l5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,s21,g22,6
e0,s1,f2,g3,f4,n5,f6,c7,n8,p9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
e0,x1,y2,y3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,g22,6
e0,x1,s2,y3,t4,l5,f6,w7,n8,p9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,u20,v21,d22,5
e0,s1,f2,n3,f4,n5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
p0,x1,s2,w3,t4,p5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,v21,g22,1
e0,x1,y2,w3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
p0,f1,y2,n3,t4,p5,f6,c7,n8,p9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,v21,g22,1
e0,f1,s2,g3,f4,n5,f6,w7,b8,k9,t10,e11,s12,s13,w14,w15,p16,w17,o18,e19,n20,a21,g22,3
e0,x1,s2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,x1,s2,w3,f4,n5,f6,w7,b8,n9,t10,e11,s12,f13,w14,w15,p16,w17,o18,e19,k20,s21,g22,3
e0,b1,s2,y3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,f1,f2,g3,f4,n5,f6,w7,b8,h9,t10,e11,s12,s13,w14,w15,p16,w17,o18,e19,n20,a21,g22,3
e0,x1,s2,w3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,b1,s2,w3,t4,l5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,b1,s2,w3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,b1,y2,w3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,f1,s2,w3,t4,l5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,u20,v21,d22,5
e0,x1,y2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,f1,s2,w3,t4,a5,f6,w7,n8,p9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
p0,x1,y2,w3,t4,p5,f6,c7,n8,w9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,1
e0,f1,f2,w3,t4,l5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,x1,y2,y3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
p0,x1,s2,n3,t4,p5,f6,c7,n8,p9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,g22,1
e0,b1,s2,y3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,x1,y2,n3,t4,a5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,p22,6
e0,b1,y2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,s1,f2,n3,f4,n5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,4
e0,f1,y2,n3,t4,a5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,p22,6
e0,x1,y2,y3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,x1,f2,g3,f4,n5,f6,w7,b8,k9,t10,e11,f12,f13,w14,w15,p16,w17,o18,e19,k20,s21,g22,3
e0,f1,f2,w3,f4,n5,f6,w7,b8,k9,t10,e11,s12,f13,w14,w15,p16,w17,o18,e19,n20,a21,g22,3
e0,x1,y2,y3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
e0,b1,s2,y3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,b1,y2,w3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,x1,y2,w3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,x1,s2,n3,f4,n5,f6,w7,b8,p9,t10,e11,f12,s13,w14,w15,p16,w17,o18,e19,n20,a21,g22,3
e0,x1,y2,w3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,s1,f2,n3,f4,n5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,v21,u22,4
e0,x1,s2,w3,t4,a5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,u20,v21,d22,5
e0,x1,y2,n3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,s21,g22,6
e0,b1,y2,y3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,x1,y2,w3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,b1,y2,w3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,b1,s2,y3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,b1,s2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,b1,y2,y3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,g22,2
e0,x1,f2,n3,f4,n5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
e0,f1,y2,n3,t4,l5,f6,c7,b8,n9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,y21,g22,6
e0,x1,y2,w3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,f1,y2,y3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,y21,p22,6
e0,b1,s2,w3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,b1,s2,w3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,m22,2
e0,x1,y2,n3,t4,l5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,y21,g22,6
e0,b1,s2,w3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,x1,f2,g3,f4,n5,f6,c7,n8,g9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
e0,b1,s2,y3,t4,l5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,x1,f2,y3,t4,l5,f6,w7,n8,n9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,u20,v21,d22,5
e0,b1,y2,y3,t4,a5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
e0,f1,y2,y3,t4,l5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,s21,g22,6
e0,b1,y2,w3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,b1,y2,w3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,n21,m22,2
e0,b1,y2,y3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,g22,2
e0,x1,y2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
e0,b1,s2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
p0,x1,y2,w3,t4,p5,f6,c7,n8,p9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,u22,1
e0,s1,f2,n3,f4,n5,f6,c7,n8,g9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
e0,f1,f2,n3,f4,n5,f6,c7,n8,g9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,v21,u22,4
e0,x1,s2,y3,t4,a5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,f1,y2,n3,t4,a5,f6,c7,b8,p9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,k20,s21,p22,6
p0,x1,y2,w3,t4,p5,f6,c7,n8,k9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,1
e0,b1,s2,w3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,f1,f2,g3,f4,n5,f6,c7,n8,p9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,k20,v21,u22,4
e0,b1,y2,y3,t4,l5,f6,c7,b8,g9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,g22,2
e0,x1,y2,n3,t4,a5,f6,c7,b8,w9,e10,r11,s12,y13,w14,w15,p16,w17,o18,p19,n20,y21,p22,6
e0,x1,f2,w3,f4,n5,f6,w7,b8,p9,t10,e11,s12,f13,w14,w15,p16,w17,o18,e19,k20,s21,g22,3
e0,x1,s2,w3,t4,l5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,b1,s2,w3,t4,l5,f6,c7,b8,w9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,s21,m22,2
e0,f1,s2,y3,t4,a5,f6,w7,n8,w9,t10,b11,s12,s13,w14,w15,p16,w17,o18,p19,n20,v21,d22,5
e0,x1,s2,y3,t4,a5,f6,c7,b8,k9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,n20,n21,m22,2
e0,f1,f2,g3,f4,n5,f6,c7,n8,g9,e10,e11,s12,s13,w14,w15,p16,w17,o18,p19,n20,y21,u22,4
e0,b1,s2,y3,t4,a5,f6,c7,b8,n9,e10,c11,s12,s13,w14,w15,p16,w17,o18,p19,k20,s21,g22,2
